,Unnamed: 0,t_dat,customer_id,article_id,price,sales_channel_id
31755490,31755490,2020-09-22,0066eb743279371828aba20039e5a69b60acd872985b0070f2220fc709eaea14,815808001,0.0508305084745762,2
31755491,31755491,2020-09-22,0066eb743279371828aba20039e5a69b60acd872985b0070f2220fc709eaea14,762846027,0.0254067796610169,2
31755492,31755492,2020-09-22,0066eb743279371828aba20039e5a69b60acd872985b0070f2220fc709eaea14,924645001,0.0338813559322033,2
31755493,31755493,2020-09-22,0066eb743279371828aba20039e5a69b60acd872985b0070f2220fc709eaea14,850917001,0.0254067796610169,2
31755494,31755494,2020-09-22,0066eb743279371828aba20039e5a69b60acd872985b0070f2220fc709eaea14,751471001,0.0338813559322033,2
31755495,31755495,2020-09-22,0066eb743279371828aba20039e5a69b60acd872985b0070f2220fc709eaea14,889456002,0.0254067796610169,2
31755496,31755496,2020-09-22,0066eb743279371828aba20039e5a69b60acd872985b0070f2220fc709eaea14,850917006,0.0254067796610169,2
31755497,31755497,2020-09-22,006908fb1f581e64408d2c5a57bf65e06b26939dce50b8f8c4dc7ac65e5f6631,907149001,0.0338813559322033,2
31755498,31755498,2020-09-22,006908fb1f581e64408d2c5a57bf65e06b26939dce50b8f8c4dc7ac65e5f6631,714790024,0.0508305084745762,2
31755499,31755499,2020-09-22,006908fb1f581e64408d2c5a57bf65e06b26939dce50b8f8c4dc7ac65e5f6631,640021012,0.0508305084745762,2
31755500,31755500,2020-09-22,006908fb1f581e64408d2c5a57bf65e06b26939dce50b8f8c4dc7ac65e5f6631,918890001,0.0254067796610169,2
31755501,31755501,2020-09-22,006bc15fc15987591692907ef89898bfe17fd1f80370cd5ddecfbbc81461e87d,825719003,0.0076101694915254,1
31755502,31755502,2020-09-22,006bc15fc15987591692907ef89898bfe17fd1f80370cd5ddecfbbc81461e87d,884668002,0.0457457627118644,1
31755503,31755503,2020-09-22,006bc15fc15987591692907ef89898bfe17fd1f80370cd5ddecfbbc81461e87d,706016015,0.0304915254237288,1
31755504,31755504,2020-09-22,00775aa01fc803ef7c6868f11b807ff1ad1f727d22b82d35b9299d8e7edf9a53,929980002,0.0169322033898305,1
31755505,31755505,2020-09-22,00775aa01fc803ef7c6868f11b807ff1ad1f727d22b82d35b9299d8e7edf9a53,892663001,0.0338813559322033,1
31755506,31755506,2020-09-22,007ceeca2e2d1004495d4c431e920c3767c73cf49ced6b4da135d8a4c8833e53,882900008,0.0576101694915254,1
31755507,31755507,2020-09-22,0083a1b163541a06f0b0fe6f41363f2b35d5ae23e8ebaf89ba827784809d944c,554598087,0.0169322033898305,1
31755508,31755508,2020-09-22,0083a1b163541a06f0b0fe6f41363f2b35d5ae23e8ebaf89ba827784809d944c,554598047,0.0169322033898305,1
31755509,31755509,2020-09-22,009656178037fcfc96aa475702e9c0ceb3c84ee55897e306e52a8616339a8526,816588006,0.0101525423728813,1
31755510,31755510,2020-09-22,009a7651dcdbcc2a149c8a30f936856fde2d3af53838d3e78ce9da5a9d62c177,673677002,0.0254067796610169,1
31755511,31755511,2020-09-22,009a7651dcdbcc2a149c8a30f936856fde2d3af53838d3e78ce9da5a9d62c177,783346001,0.0254067796610169,1
31755512,31755512,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,930380001,0.0338813559322033,2
31755513,31755513,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,930380001,0.0338813559322033,2
31755514,31755514,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,881112001,0.084728813559322,2
31755515,31755515,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,867969003,0.0338813559322033,2
31755516,31755516,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,856440001,0.0423559322033898,2
31755517,31755517,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,399136061,0.084728813559322,2
31755518,31755518,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,867969006,0.0338813559322033,2
31755519,31755519,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,921380001,0.0677796610169491,2
31755520,31755520,2020-09-22,009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,921380001,0.0677796610169491,2
31755521,31755521,2020-09-22,00a3dc1b0ac5fb397bc59a685926511a0eeda0d4176182d5d317864429ea6634,543035019,0.0338813559322033,2
31755522,31755522,2020-09-22,00ab70ace06c011e7cf5d98b74e9bec2f884be43cd70cf998b4669038f66d4b6,685814048,0.0338813559322033,1
31755523,31755523,2020-09-22,00b3d59d31333ebd0d80196025b3c50578b477fe6faae69f4503def3f3ef0910,907188001,0.0508305084745762,2
31755524,31755524,2020-09-22,00b3d59d31333ebd0d80196025b3c50578b477fe6faae69f4503def3f3ef0910,909081003,0.0338813559322033,2
31755525,31755525,2020-09-22,00b3d59d31333ebd0d80196025b3c50578b477fe6faae69f4503def3f3ef0910,871527004,0.0338813559322033,2
31755526,31755526,2020-09-22,00b3d59d31333ebd0d80196025b3c50578b477fe6faae69f4503def3f3ef0910,919273002,0.0423559322033898,2
31755527,31755527,2020-09-22,00b3d59d31333ebd0d80196025b3c50578b477fe6faae69f4503def3f3ef0910,909592001,0.0135423728813559,2
31755528,31755528,2020-09-22,00bb01c9729b02c484748f29f6c8d88d763b732a7296ceea38f289b69202ae38,700758016,0.0220169491525423,1
31755529,31755529,2020-09-22,00bb01c9729b02c484748f29f6c8d88d763b732a7296ceea38f289b69202ae38,851010006,0.0169322033898305,1
31755530,31755530,2020-09-22,00bc05c8a86db39b42e498ce80d0733df833c561184c73fbe17b8f3ba533bc0a,783346001,0.0254067796610169,2
31755531,31755531,2020-09-22,00bc05c8a86db39b42e498ce80d0733df833c561184c73fbe17b8f3ba533bc0a,751471001,0.0338813559322033,2
31755532,31755532,2020-09-22,00bc05c8a86db39b42e498ce80d0733df833c561184c73fbe17b8f3ba533bc0a,751471001,0.0338813559322033,2
31755533,31755533,2020-09-22,00bc05c8a86db39b42e498ce80d0733df833c561184c73fbe17b8f3ba533bc0a,904302001,0.0338813559322033,2
31755534,31755534,2020-09-22,00bc05c8a86db39b42e498ce80d0733df833c561184c73fbe17b8f3ba533bc0a,918894001,0.0169322033898305,2
31755535,31755535,2020-09-22,00bc05c8a86db39b42e498ce80d0733df833c561184c73fbe17b8f3ba533bc0a,923340001,0.0169322033898305,2
31755536,31755536,2020-09-22,00c257cc1f3f38cacf81e563bceb084dac6fd7a238b19e87fb63683f92159595,399136061,0.084728813559322,2
31755537,31755537,2020-09-22,00c7da60afe47abd91ca81b99c22c8a48719da8497df51d01dae6878c14eee9a,554598081,0.0169322033898305,1
31755538,31755538,2020-09-22,00c7da60afe47abd91ca81b99c22c8a48719da8497df51d01dae6878c14eee9a,863583001,0.0338813559322033,1
31755539,31755539,2020-09-22,00c7da60afe47abd91ca81b99c22c8a48719da8497df51d01dae6878c14eee9a,554598001,0.0169322033898305,1
31755540,31755540,2020-09-22,00c9ac84de9940443b4fa50c52efd79a68eb620e8f26ae2fe2a91c7a46251424,914449001,0.0508305084745762,1
31755541,31755541,2020-09-22,00c9ac84de9940443b4fa50c52efd79a68eb620e8f26ae2fe2a91c7a46251424,775414001,0.0508305084745762,1
31755542,31755542,2020-09-22,00c9ac84de9940443b4fa50c52efd79a68eb620e8f26ae2fe2a91c7a46251424,896152003,0.0338813559322033,1
31755543,31755543,2020-09-22,00c9ac84de9940443b4fa50c52efd79a68eb620e8f26ae2fe2a91c7a46251424,935541001,0.0254067796610169,1
31755544,31755544,2020-09-22,00d21c20bd7d56964106425aa55090ab487e6b455edf5192fccf5fca22555ed4,906352001,0.0593050847457627,2
31755545,31755545,2020-09-22,00d688b1625d1e69aa2f6e41573a7fc678a26be67e885f6cf57ae8ac75ea01fe,448509014,0.0423559322033898,2
31755546,31755546,2020-09-22,00ef93f7e2a25316e61fba3f6393ee1ffcdb1bb7d78397834e78aff452059a34,827635001,0.0440508474576271,2
31755547,31755547,2020-09-22,00f0157f63bfd27503a760c86b610d9e3ea63e67351aa0d03c71b174f98e4d75,456163086,0.0338813559322033,2
31755548,31755548,2020-09-22,00f0157f63bfd27503a760c86b610d9e3ea63e67351aa0d03c71b174f98e4d75,715624001,0.0254067796610169,2
31755549,31755549,2020-09-22,00f0157f63bfd27503a760c86b610d9e3ea63e67351aa0d03c71b174f98e4d75,456163085,0.0338813559322033,2
31755550,31755550,2020-09-22,00f682938110be9262356e05bfd6d99a935a13e064b90b7eed5f78677c2a3e8b,903487001,0.1016779661016949,2
31755551,31755551,2020-09-22,00f717bcf927cf22eba51a2796a50c02aa746446f4f086b1a019e6954fe7dc5a,881448001,0.0593050847457627,2
31755552,31755552,2020-09-22,00f717bcf927cf22eba51a2796a50c02aa746446f4f086b1a019e6954fe7dc5a,685051001,0.0254067796610169,2
31755553,31755553,2020-09-22,00f717bcf927cf22eba51a2796a50c02aa746446f4f086b1a019e6954fe7dc5a,685051001,0.0254067796610169,2
31755554,31755554,2020-09-22,00f717bcf927cf22eba51a2796a50c02aa746446f4f086b1a019e6954fe7dc5a,907188002,0.0508305084745762,2
31755555,31755555,2020-09-22,00f7bc5c0df4c615b2502a2c2e9ef9eff988c81dec2e5ec42e6417d3c6d93782,780418013,0.0169322033898305,2
31755556,31755556,2020-09-22,00f7bc5c0df4c615b2502a2c2e9ef9eff988c81dec2e5ec42e6417d3c6d93782,884465003,0.1186271186440677,2
31755557,31755557,2020-09-22,00f7bc5c0df4c615b2502a2c2e9ef9eff988c81dec2e5ec42e6417d3c6d93782,780418005,0.0135423728813559,2
31755558,31755558,2020-09-22,00f7bc5c0df4c615b2502a2c2e9ef9eff988c81dec2e5ec42e6417d3c6d93782,852442003,0.0508305084745762,2
31755559,31755559,2020-09-22,00f7bc5c0df4c615b2502a2c2e9ef9eff988c81dec2e5ec42e6417d3c6d93782,780418001,0.0169322033898305,2
31755560,31755560,2020-09-22,00f7bc5c0df4c615b2502a2c2e9ef9eff988c81dec2e5ec42e6417d3c6d93782,754267016,0.0118474576271186,2
31755561,31755561,2020-09-22,0104bae27be3a38f79c6d8ba4cad02cf76da383a4360e94b7d98c12511fb8821,852174003,0.0254067796610169,2
31755562,31755562,2020-09-22,0104bae27be3a38f79c6d8ba4cad02cf76da383a4360e94b7d98c12511fb8821,894956001,0.0254067796610169,2
31755563,31755563,2020-09-22,0104bae27be3a38f79c6d8ba4cad02cf76da383a4360e94b7d98c12511fb8821,740519002,0.0508305084745762,2
31755564,31755564,2020-09-22,0104bae27be3a38f79c6d8ba4cad02cf76da383a4360e94b7d98c12511fb8821,869331006,0.0304915254237288,2
31755565,31755565,2020-09-22,0104bae27be3a38f79c6d8ba4cad02cf76da383a4360e94b7d98c12511fb8821,896559001,0.0254067796610169,2
31755566,31755566,2020-09-22,0104bae27be3a38f79c6d8ba4cad02cf76da383a4360e94b7d98c12511fb8821,865086004,0.0423559322033898,2
31755567,31755567,2020-09-22,0104bae27be3a38f79c6d8ba4cad02cf76da383a4360e94b7d98c12511fb8821,861803001,0.0169322033898305,2
31755568,31755568,2020-09-22,010d830146f48546e81e5a98e65a304ffc30e8ddb82302ac1adb6ecbdf90b8bf,791587001,0.0254067796610169,2
31755569,31755569,2020-09-22,010d830146f48546e81e5a98e65a304ffc30e8ddb82302ac1adb6ecbdf90b8bf,791587001,0.0254067796610169,2
31755570,31755570,2020-09-22,011fc4c3387f8c6eba0e7062aa47750b65d4dc2d5d61484dc5cd177b1e6c0127,778064038,0.008457627118644,1
31755571,31755571,2020-09-22,011fc4c3387f8c6eba0e7062aa47750b65d4dc2d5d61484dc5cd177b1e6c0127,778064028,0.008457627118644,1
31755572,31755572,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,871519008,0.0338813559322033,2
31755573,31755573,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,871519008,0.0338813559322033,2
31755574,31755574,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,717490058,0.008457627118644,2
31755575,31755575,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,717490058,0.008457627118644,2
31755576,31755576,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,873158008,0.0169322033898305,2
31755577,31755577,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,873158008,0.0169322033898305,2
31755578,31755578,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,717490008,0.008457627118644,2
31755579,31755579,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,717490008,0.008457627118644,2
31755580,31755580,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,902388001,0.0169322033898305,2
31755581,31755581,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,902388001,0.0169322033898305,2
31755582,31755582,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,715624010,0.0254067796610169,2
31755583,31755583,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,715624010,0.0254067796610169,2
31755584,31755584,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,832312002,0.0677796610169491,2
31755585,31755585,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,832312002,0.0677796610169491,2
31755586,31755586,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,927957001,0.0338813559322033,2
31755587,31755587,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,927957001,0.0338813559322033,2
31755588,31755588,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,932243002,0.0254067796610169,2
31755589,31755589,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,870328001,0.0338813559322033,2
31755590,31755590,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,870328001,0.0338813559322033,2
31755591,31755591,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,856440002,0.0423559322033898,2
31755592,31755592,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,856440002,0.0423559322033898,2
31755593,31755593,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,902528006,0.0508305084745762,2
31755594,31755594,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,902528006,0.0508305084745762,2
31755595,31755595,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,870328002,0.0338813559322033,2
31755596,31755596,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,927529001,0.0338813559322033,2
31755597,31755597,2020-09-22,012611429367ef74cb9008dcf0069284501071e90717e52d34d353a30ce402e3,927529001,0.0338813559322033,2
31755598,31755598,2020-09-22,01283c69901a7ebf8f42dadcfa56b53235858b7c4421a71b552fb978a5477612,762846026,0.0254067796610169,2
31755599,31755599,2020-09-22,01283c69901a7ebf8f42dadcfa56b53235858b7c4421a71b552fb978a5477612,652730004,0.0508305084745762,2
31755600,31755600,2020-09-22,012a71bf4f614c1163c523885eba6f2f7992d8be928ec3b0f441c6d1004437c2,873771002,0.0463050847457627,2
31755601,31755601,2020-09-22,012a71bf4f614c1163c523885eba6f2f7992d8be928ec3b0f441c6d1004437c2,673677022,0.0231525423728813,2
31755602,31755602,2020-09-22,0136f44863f72856eea74bb27047b58c7b2be8483e2e15b937e9b9c0a2cf5376,867948001,0.0220169491525423,2
31755603,31755603,2020-09-22,0136f44863f72856eea74bb27047b58c7b2be8483e2e15b937e9b9c0a2cf5376,785090001,0.0508305084745762,2
31755604,31755604,2020-09-22,0147799031db4dd66eef0cae5d5964fb2a234f79a2d6627ef5af2222c8ae9ed5,905957007,0.0423559322033898,2
31755605,31755605,2020-09-22,0147799031db4dd66eef0cae5d5964fb2a234f79a2d6627ef5af2222c8ae9ed5,918292001,0.0423559322033898,2
31755606,31755606,2020-09-22,01506f6a8503a9a75cd34b106623a2d36c7feb225588031bfc0fc57e204d98c8,573085057,0.0338813559322033,2
31755607,31755607,2020-09-22,01506f6a8503a9a75cd34b106623a2d36c7feb225588031bfc0fc57e204d98c8,928351001,0.0338813559322033,2
31755608,31755608,2020-09-22,0157cebe695531af3ed87c1e0714d144be2a41c23cf80453e2326245b8d76a90,911981001,0.1016779661016949,2
31755609,31755609,2020-09-22,0157cebe695531af3ed87c1e0714d144be2a41c23cf80453e2326245b8d76a90,911981001,0.1016779661016949,2
31755610,31755610,2020-09-22,0157cebe695531af3ed87c1e0714d144be2a41c23cf80453e2326245b8d76a90,857924010,0.0338813559322033,2
31755611,31755611,2020-09-22,0157cebe695531af3ed87c1e0714d144be2a41c23cf80453e2326245b8d76a90,756322001,0.0254067796610169,2
31755612,31755612,2020-09-22,0160a2935ad59d4b2e201a5966190a5d0526914f8c02bd2c48433d71cedaac45,677930037,0.0169322033898305,2
31755613,31755613,2020-09-22,0160a2935ad59d4b2e201a5966190a5d0526914f8c02bd2c48433d71cedaac45,640021019,0.0508305084745762,2
31755614,31755614,2020-09-22,01611cbd05eff1171095ab89759f0f3bc71d7915e5f2ebb0ea3c381444d0e991,728156025,0.0508305084745762,1
31755615,31755615,2020-09-22,01627a134fc6a832142b16e08dde78e7707a0a24075866e02c160f86cd8b4bf0,821398002,0.0169322033898305,1
31755616,31755616,2020-09-22,01627a134fc6a832142b16e08dde78e7707a0a24075866e02c160f86cd8b4bf0,523489001,0.0050677966101694,1
31755617,31755617,2020-09-22,016c801da1317703f4e93f572f35bff79334458c4baba2626cd7ab931baa542b,759465001,0.0118474576271186,2
31755618,31755618,2020-09-22,016f3b7c2b7652870b4b2dbdcb1805a7c8c262036f551110919370cfb59783d2,903778007,0.0338813559322033,2
31755619,31755619,2020-09-22,016f3b7c2b7652870b4b2dbdcb1805a7c8c262036f551110919370cfb59783d2,718278019,0.008457627118644,2
31755620,31755620,2020-09-22,016f3b7c2b7652870b4b2dbdcb1805a7c8c262036f551110919370cfb59783d2,907149001,0.0338813559322033,2
31755621,31755621,2020-09-22,016f3b7c2b7652870b4b2dbdcb1805a7c8c262036f551110919370cfb59783d2,889753005,0.0169322033898305,2
31755622,31755622,2020-09-22,0171613ce28eb4c939e5a45ed229c7f897d8b284419bb6a7fc0033758bd40133,843777002,0.0118474576271186,1
31755623,31755623,2020-09-22,01726ec5394307ffe352e305e9777a154fdab9fd50e11b3cbbb4ba8b9656b077,861583002,0.0508305084745762,1
31755624,31755624,2020-09-22,01726ec5394307ffe352e305e9777a154fdab9fd50e11b3cbbb4ba8b9656b077,893059004,0.0423559322033898,1
31755625,31755625,2020-09-22,01763c8fb51608299bdc191dff4770c362efe354e5f07e673c24d84fc780eaa9,894956001,0.0254067796610169,1
31755626,31755626,2020-09-22,01763c8fb51608299bdc191dff4770c362efe354e5f07e673c24d84fc780eaa9,809961002,0.0338813559322033,1
31755627,31755627,2020-09-22,01763c8fb51608299bdc191dff4770c362efe354e5f07e673c24d84fc780eaa9,857414001,0.0423559322033898,1
31755628,31755628,2020-09-22,01763c8fb51608299bdc191dff4770c362efe354e5f07e673c24d84fc780eaa9,894956008,0.0254067796610169,1
31755629,31755629,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,694848001,0.0304915254237288,2
31755630,31755630,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,821397007,0.0254067796610169,2
31755631,31755631,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,903773001,0.0169322033898305,2
31755632,31755632,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,916866002,0.0423559322033898,2
31755633,31755633,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,568597006,0.0423559322033898,2
31755634,31755634,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,907188001,0.0508305084745762,2
31755635,31755635,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,810825001,0.0254067796610169,2
31755636,31755636,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,859617001,0.0423559322033898,2
31755637,31755637,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,866455003,0.0169322033898305,2
31755638,31755638,2020-09-22,017a218e0b1566d2d0cee661896297b23e90055a501920f9742ba33704bd2344,845790002,0.0338813559322033,2
31755639,31755639,2020-09-22,017b01464581df30bda245e912558e37d9d430591a43ef07c8a4a4456c236038,894668002,0.0254067796610169,1
31755640,31755640,2020-09-22,017ddc94fee40ab9a24af073a4c69282b4c04e094d53a96dc0c97642b5d3b25d,456163085,0.0271016949152542,1
31755641,31755641,2020-09-22,017f241fc12444b8dffd28aa53cd28e40f22a5360901892ca2c9ca7af4b7ccc9,848358004,0.0114237288135593,2
31755642,31755642,2020-09-22,0185ff2b3aba94ba2df7581ae8096121f8bc9edc0dba87443eca89f9bd012d1d,456163087,0.0338813559322033,2
31755643,31755643,2020-09-22,0185ff2b3aba94ba2df7581ae8096121f8bc9edc0dba87443eca89f9bd012d1d,873276001,0.0338813559322033,2
31755644,31755644,2020-09-22,0185ff2b3aba94ba2df7581ae8096121f8bc9edc0dba87443eca89f9bd012d1d,904567002,0.0254067796610169,2
31755645,31755645,2020-09-22,0185ff2b3aba94ba2df7581ae8096121f8bc9edc0dba87443eca89f9bd012d1d,904567002,0.0254067796610169,2
31755646,31755646,2020-09-22,0185ff2b3aba94ba2df7581ae8096121f8bc9edc0dba87443eca89f9bd012d1d,873276003,0.0338813559322033,2
31755647,31755647,2020-09-22,0185ff2b3aba94ba2df7581ae8096121f8bc9edc0dba87443eca89f9bd012d1d,884319002,0.0254067796610169,2
31755648,31755648,2020-09-22,0185ff2b3aba94ba2df7581ae8096121f8bc9edc0dba87443eca89f9bd012d1d,914958001,0.0423559322033898,2
31755649,31755649,2020-09-22,0185ff2b3aba94ba2df7581ae8096121f8bc9edc0dba87443eca89f9bd012d1d,914958001,0.0423559322033898,2
31755650,31755650,2020-09-22,018842ed75602f59672834d229d3767b84b4cc2e54c162d488e70806977284e3,864822002,0.0118474576271186,1
31755651,31755651,2020-09-22,018842ed75602f59672834d229d3767b84b4cc2e54c162d488e70806977284e3,839332008,0.0677796610169491,1
31755652,31755652,2020-09-22,01885c992a54c118f046d61008392c19564f672e789bb6535fca44445e8a7042,677930031,0.0152372881355932,1
31755653,31755653,2020-09-22,01885c992a54c118f046d61008392c19564f672e789bb6535fca44445e8a7042,887937001,0.0304915254237288,1
